step,t_rel,q0,q1,q2,q3,q4,q5,finger,tcp_x,tcp_y,tcp_z,box_x,box_y,box_z,box_qw,box_qx,box_qy,box_qz,target_x,target_y,target_z,box_to_target_dist,action0,action1,action2,action3,action4,action5,action6
204,4.08,0.2192680640480304,-1.2326615193549246,1.064051701013381,-0.8653909169537719,-1.4396056190385498,0.14140804255394396,0.012057679917994474,0.2022084942330671,0.21113221477662267,0.17182974724740502,0.2084225436711378,0.2115477635988333,0.16716017205812342,0.9649473161809321,0.015520579178041291,0.26108834452701224,0.02164867130650741,0.212,0.212,0.165,0.004203457489752158,-0.05493573099374771,-0.025345642119646072,0.00782496202737093,0.02583939954638481,0.025414079427719116,0.054318636655807495,-0.07608230412006378
205,4.1,0.21842334994671786,-1.2327169260172048,1.0639167310913484,-0.8650172058644797,-1.4395421927622203,0.1421828930820411,0.012078377907969225,0.2023447832174099,0.21093783011002143,0.1718789752047052,0.20853110434386607,0.21138294498398624,0.16718626151665553,0.9649402630635476,0.015519394549807166,0.2611653690818532,0.021025867496900174,0.212,0.212,0.165,0.004146532694329255,0.05929902568459511,-0.022991899400949478,0.003985235467553139,0.021137213334441185,0.03953831270337105,0.051376067101955414,-0.06032373756170273
206,4.12,0.2180125361628372,-1.2328125203788884,1.063788916072718,-0.8646399684267977,-1.4393650489333607,0.14304450523747048,0.011982630667610884,0.20238357123403555,0.21085375378502294,0.17194297059136834,0.2085484475862723,0.2111832806863257,0.16721617210277084,0.9649320541199753,0.015537207465327533,0.26123434359183684,0.020526661787187584,0.212,0.212,0.165,0.004182303586677772,0.09451088309288025,-0.010837598703801632,-0.0008496480295434594,0.009218072518706322,0.030468622222542763,0.040166035294532776,-0.036445144563913345
207,4.14,0.21809579646303043,-1.2328726226446858,1.0636486995220291,-0.8643214670456348,-1.4391342259989282,0.1439212976736107,0.011499802320702511,0.20233064398276412,0.2108844014191435,0.1720042267640531,0.20847946747896542,0.21121708195653727,0.16724127106737888,0.9649291621821744,0.015359216691505272,0.26128891663834525,0.020097474343539225,0.212,0.212,0.165,0.0042462225438513156,0.11897475272417068,0.009562729857861996,-0.00495986919850111,-0.00835932232439518,0.01767767407000065,0.02319454215466976,0.021773692220449448
208,4.16,0.21912344016092355,-1.2328622272685599,1.0634596292317016,-0.8642415485130043,-1.4388675068799692,0.14465575835341696,0.011189547745536365,0.2021587760157452,0.2111023363238398,0.1720473447835079,0.20828241116263324,0.21154933287018216,0.16723922032853392,0.9649472832280772,0.015173946799020023,0.26122163286503136,0.020242293660043893,0.212,0.212,0.165,0.00436321845720927,0.2631600499153137,0.012945390306413174,-0.017239410430192947,-0.05741943418979645,0.020106002688407898,-0.01994204707443714,0.2192566990852356
209,4.18,0.2203093851491671,-1.2328485505860378,1.0632028246710066,-0.8643380432532691,-1.4386192255709962,0.14521613289615806,0.011134283753018786,0.20196163932572436,0.21141502124396894,0.17208809316188833,0.20810493463312765,0.21185198682749432,0.16725675425914868,0.9649795766487385,0.01510800424676648,0.2610908324466332,0.020438739462709098,0.212,0.212,0.165,0.004504040619003035,0.035224441438913345,0.006170113105326891,-0.02611028403043747,-0.05032503232359886,-0.012912285514175892,-0.027098769322037697,0.2102804034948349
210,4.2,0.2210667412366881,-1.2327931249824593,1.0628963083574416,-0.8644563304666812,-1.4385423759877674,0.14565872411786052,0.011141601705667255,0.20186069307226037,0.21164209344980728,0.17212424012456676,0.20804116096406633,0.21204033151572843,0.16728017814914342,0.9650172051540271,0.015068548517381649,0.26095192108246223,0.020465275118147903,0.212,0.212,0.165,0.004568724716529135,-0.09951460361480713,0.01776011288166046,-0.016531269997358322,-0.004713983740657568,-0.04935437813401222,-0.014532243832945824,0.17927174270153046
211,4.22,0.22134363839370844,-1.2326516546099127,1.0626068535195305,-0.8645164774651055,-1.4386453171759712,0.14603640639242552,0.011149273597080244,0.2018612749576214,0.21172593689471927,0.17213834068370665,0.20806853080570412,0.21210951386260968,0.16727819183952491,0.9650435431815773,0.014987575903404417,0.2608687766983271,0.02034241077170248,0.212,0.212,0.165,0.004545173414676172,-0.10517790913581848,0.0260034017264843,0.0007559217629022896,0.016495784744620323,-0.043495938181877136,-0.004258177243173122,0.16443046927452087
212,4.24,0.22133043086925316,-1.2324527607628504,1.0623802746506679,-0.8644983057238608,-1.4388196786541232,0.14637943165666156,0.01136866441642321,0.20191050895715834,0.21171065951518658,0.17212778680598048,0.2081269651394343,0.2120187363530476,0.1672424261414149,0.9650515228171094,0.0148459776829169,0.2608646322471351,0.02011961474738424,0.212,0.212,0.165,0.004475402225698111,-0.060541510581970215,0.01538647711277008,0.009458334185183048,0.021685699000954628,-0.014041904360055923,0.001274671172723174,0.16022251546382904
213,4.26,0.22096202681607205,-1.2322824005455355,1.0622031554445206,-0.8643824179807884,-1.4389807663338419,0.14674949389253542,0.011647679836276917,0.2019951262698288,0.21161992710216765,0.172114213523953,0.20821621327618034,0.2119864050767776,0.16721785874994932,0.9650436006380586,0.014789992940275066,0.2609266162410056,0.019733370552860795,0.212,0.212,0.165,0.004385900617663153,-0.09515916556119919,-0.005783246364444494,0.0034797058906406164,0.024749968200922012,0.00016658753156661987,0.0175649281591177,0.07823745161294937
214,4.28,0.2200253794325295,-1.2322209634527046,1.0620786920175223,-0.8641637744248825,-1.4391163702240448,0.14723093576798113,0.011944233356950384,0.20215040504278373,0.21142361092296383,0.17211999629464733,0.2083839359121109,0.21178162733119005,0.16721928352252197,0.9650305684854443,0.014830268835147374,0.2610218721921749,0.019069537284078314,0.212,0.212,0.165,0.004248390926402817,-0.1636381894350052,-0.025300422683358192,0.006931194104254246,0.027638619765639305,5.244836211204529e-05,0.040722060948610306,-0.044694237411022186
215,4.3,0.21890968205877695,-1.2322526975865606,1.0619953161479596,-0.8638836750362038,-1.4391756960336928,0.14787210989794564,0.012057342897699781,0.20233900039317954,0.2111744251097109,0.17214719791328392,0.20856506653515705,0.21154838250276103,0.16723302171119808,0.965022371398066,0.014876249697247969,0.2611004714840801,0.01835929429441193,0.212,0.212,0.165,0.004121785078627015,-0.054197393357753754,-0.025769704952836037,0.008593020029366016,0.02443157695233822,0.024915868416428566,0.054682616144418716,-0.07629617303609848
216,4.32,0.21807404096683852,-1.2323609076466506,1.0619355228520555,-0.863564933395064,-1.4391052281341554,0.14865441707249788,0.012077863544596664,0.20246961016154863,0.21098276003681446,0.17219460457414565,0.20866856034457676,0.2113860926022693,0.16725756648927026,0.9650170383709102,0.014879900935864913,0.2611629935422599,0.017736826266868764,0.212,0.212,0.165,0.0040708695538166015,0.059759121388196945,-0.023687276989221573,0.004531501792371273,0.019944747909903526,0.03895515203475952,0.05179253965616226,-0.06041045859456062
217,4.34,0.21767251299831522,-1.2325071453314016,1.061877766257444,-0.8632413256459931,-1.438921987206582,0.14952430960351473,0.011922850714053971,0.20250354616079164,0.2109003417082977,0.17225701634217938,0.2086803179971517,0.21119843152355508,0.1672870504065216,0.9650125331217227,0.0148377972691263,0.2612165088104945,0.017221678636319283,0.212,0.212,0.165,0.004110158170245472,0.09467665106058121,-0.011602392420172691,-0.0002528121694922447,0.008316436782479286,0.029901711270213127,0.04056716337800026,-0.03642129525542259
218,4.36,0.217946356876472,-1.2326072065113458,1.061789979514492,-0.8630088783131884,-1.4386892076210773,0.1503848917446019,0.011529689897985836,0.20242719607960857,0.2109618066873958,0.17231555770946105,0.208581865659906,0.21128260289086712,0.16730595363922587,0.9650171843709932,0.014694916890580481,0.2612264343169502,0.016930543414513857,0.212,0.212,0.165,0.004185178988452114,0.17315354943275452,0.00951382890343666,-0.008018274791538715,-0.018094593659043312,0.020431458950042725,0.016152171418070793,0.06421048939228058
219,4.38,0.21908668190560754,-1.2326406403407792,1.0616282083875062,-0.8630189629050756,-1.4384192017383672,0.15110098656920984,0.011209848802952694,0.20223827936219096,0.21121300080798067,0.17235991831305075,0.2083770303451337,0.2116242571120761,0.1673083397030743,0.9650463532635242,0.014522198731707592,0.26111603555039015,0.017118930317546962,0.212,0.212,0.165,0.004312252778153958,0.23695191740989685,0.013060564175248146,-0.023407546803355217,-0.06252022832632065,0.015588674694299698,-0.01999717392027378,0.21029973030090332
220,4.4,0.22032696907963725,-1.232654838129341,1.0613903777421394,-0.863189532612332,-1.4381948888035727,0.15165466009959644,0.01113935330595706,0.20204190481446807,0.21153836811499924,0.17240113502901314,0.20820367062709166,0.21193334946700065,0.16732741691563968,0.9650894905607229,0.014450416620951076,0.2609458393445127,0.01734155695180169,0.212,0.212,0.165,0.004453473756559181,0.025060880929231644,0.009773844853043556,-0.02587917447090149,-0.04620542749762535,-0.019570982083678246,-0.024176787585020065,0.20977851748466492
221,4.42,0.22111819606012525,-1.2326140001336787,1.0611110943526143,-0.86336556583465,-1.4381494839120035,0.15210095817792213,0.011141765531536724,0.20194323368593597,0.2117680945564917,0.17243383546113797,0.20814229089934247,0.21212483057716913,0.16734726546328033,0.9651332377295858,0.014398115617770789,0.26078394165764573,0.017385726035027936,0.212,0.212,0.165,0.0045174281768945515,-0.10225343704223633,0.020211301743984222,-0.013615956529974937,-0.0021442582365125418,-0.05071716755628586,-0.01209236029535532,0.18120405077934265
222,4.44,0.2214160541654255,-1.2324856282480885,1.060857281229693,-0.8634725650186783,-1.438277352195938,0.15249001156719208,0.01114892844919458,0.2019442121492644,0.21185156276109682,0.17244256661239327,0.20816967139855055,0.21219445101631684,0.16734016345736186,0.965162441145563,0.014306290747257448,0.26068860481527806,0.01726972977368786,0.212,0.212,0.165,0.004492838011769403,-0.10744744539260864,0.02542792819440365,0.0031167175620794296,0.017567969858646393,-0.04212995991110802,-0.002260013250634074,0.1658502221107483
223,4.46,0.22141255152907288,-1.232306822960566,1.0606692531732353,-0.8634939613423016,-1.438467573301718,0.15284924262887314,0.011368569997272437,0.20199314508354904,0.2118349542824325,0.17242777319868768,0.20822703060942524,0.21210253950841676,0.16730120856699074,0.965172373252518,0.014157276115697797,0.2606747164597425,0.01704563409554589,0.212,0.212,0.165,0.004420562548114427,-0.06284639239311218,0.01282668486237526,0.010654403828084469,0.02218475379049778,-0.012241711840033531,0.002727394225075841,0.16067127883434296
224,4.48,0.22104565393972317,-1.2321664228565334,1.0605305729870045,-0.8634126447185428,-1.4386377464286073,0.1532377947305388,0.011647708399993975,0.20207756715992736,0.21174242883899166,0.1724126206939189,0.20831615305084436,0.21206831559781092,0.16727583247959532,0.9651664937844606,0.014097487816940639,0.2607250705503531,0.016653459087388977,0.212,0.212,0.165,0.004330682260439859,-0.09693358838558197,-0.008982027880847454,0.004274163860827684,0.02497074007987976,0.0014720732579007745,0.018487174063920975,0.07815966755151749
225,4.5,0.22010544470155916,-1.232143431524003,1.060444671836602,-0.8632256111382334,-1.438778549029808,0.1537384904199067,0.011944181365317219,0.20223278559243069,0.2115439487159142,0.17241930854658508,0.2084837001267419,0.21186113115645805,0.16727881532579664,0.9651552991717766,0.014136641089806428,0.26080645866213814,0.01598108192367124,0.212,0.212,0.165,0.004192451388324883,-0.16483913362026215,-0.028166385367512703,0.008012272417545319,0.027500472962856293,0.0007593033369630575,0.041340552270412445,-0.044958826154470444
226,4.5200000000000005,0.21898348935442774,-1.2322182887825068,1.0604015305522365,-0.862975201580897,-1.4388410092946131,0.15439884743632754,0.012057151887285343,0.20242105647657982,0.21129229296299287,0.17244876740194326,0.20866435342501086,0.2116252362022985,0.16729513079187708,0.9651490090683662,0.01418281532002381,0.2608703454725321,0.015261090950220255,0.212,0.212,0.165,0.0040662773305723595,-0.0549454391002655,-0.027754828333854675,0.010166800580918789,0.024147922173142433,0.02528005838394165,0.05512236803770065,-0.07640998810529709
227,4.54,0.2181402742956799,-1.232370391072574,1.06038492147117,-0.8626845382064501,-1.4387723430380948,0.15519981492406523,0.012077589139694962,0.20255061231284205,0.21109796649345483,0.1724985405553536,0.20876654222235466,0.2114601868973823,0.16732211475233352,0.9651454336878702,0.01418683014334708,0.2609195821549166,0.014628647580711262,0.212,0.212,0.165,0.004017320538440737,0.05927305668592453,-0.02478715404868126,0.006450250744819641,0.0196375772356987,0.03920966759324074,0.052124034613370895,-0.060351669788360596
228,4.5600000000000005,0.21773025641149268,-1.2325588750393959,1.0603734321978133,-0.8623875185189858,-1.4385916445824023,0.15608755625399923,0.011981772068926533,0.20258263389979775,0.21101348168473222,0.17256269217674453,0.2087757204470306,0.21125995309220313,0.16735336393556813,0.9651411326724457,0.01420992668635517,0.26096226502233055,0.014119781929326981,0.212,0.212,0.165,0.004059799240685289,0.09433594346046448,-0.012163319624960423,0.0016353571554645896,0.007885853759944439,0.03016451559960842,0.04080921411514282,-0.03631153702735901
229,4.58,0.21781357891994205,-1.2327066449104962,1.060347405252446,-0.8621465732658876,-1.4383584321303826,0.1569901131083955,0.011499153089441768,0.20252293158752438,0.21104333408595966,0.17262336257485006,0.2087000417966124,0.21129262021841955,0.16737827017887894,0.9651417091657963,0.014031263353526509,0.2609932742432191,0.013679023248501185,0.212,0.212,0.165,0.00412871400598767,0.11879011243581772,0.008679745718836784,-0.0025807551573961973,-0.009715504013001919,0.017483746632933617,0.023740986362099648,0.02190385013818741
230,4.6000000000000005,0.2188411500127957,-1.2327760770941392,1.0602699856172004,-0.862142165708537,-1.4380904531855676,0.15774969673263115,0.011189331076997041,0.20234442158936378,0.2112603218684977,0.17266466620194668,0.20849750358745925,0.21162375895443042,0.16737424607171889,0.9651665632234615,0.013846430784787558,0.26090410545356646,0.013814099587306549,0.212,0.212,0.165,0.004248068131904737,0.2631250321865082,0.01290805358439684,-0.014993197284638882,-0.058844100683927536,0.019879162311553955,-0.019471637904644012,0.21920913457870483
231,4.62,0.22002572450187782,-1.2328361935779293,1.060121469270463,-0.8623120098278478,-1.4378410637345023,0.1583338681338651,0.011134276923252997,0.20214103794491708,0.21157185947605817,0.17270262969006123,0.20831446432274375,0.21192494391620376,0.16738931313103053,0.9652050652644778,0.01378180183379608,0.26075509021375576,0.01400095902518124,0.212,0.212,0.165,0.00439290608619833,0.034863244742155075,0.005662865471094847,-0.024290606379508972,-0.0516943521797657,-0.012893627397716045,-0.02683650702238083,0.2100100815296173
232,4.64,0.22078159694467356,-1.2328517511513595,1.0599192175806418,-0.8625019276953245,-1.4377621106916632,0.15879898669874215,0.01114163543323571,0.2020343695876457,0.2117978625972756,0.1727358428881191,0.20824582339357753,0.2121117809912008,0.167410111606393,0.9652475618695671,0.013745066266844137,0.2605987905765615,0.014017410895366721,0.212,0.212,0.165,0.0044626197392869695,-0.09949933737516403,0.01651422120630741,-0.014982038177549839,-0.006136124022305012,-0.049001794308423996,-0.014262127690017223,0.17891980707645416
233,4.66,0.2210582159996692,-1.2327808406253233,1.0597298781062243,-0.8626322693082971,-1.4378612778375608,0.1591985296961411,0.01114930398528528,0.20202959342205712,0.21188121085891745,0.17274751345250156,0.20826877445595907,0.21217991374114312,0.1674059434306093,0.9652780190152699,0.013667727526115343,0.2604971553146992,0.013884210570910964,0.212,0.212,0.165,0.00444330696734399,-0.10484281927347183,0.024259259924292564,0.0022145183756947517,0.01506365742534399,-0.042971961200237274,-0.003848536405712366,0.16397221386432648
234,4.68,0.22104592392752587,-1.2326528333016171,1.0595997165768147,-0.862682539299978,-1.4380304486160929,0.15956340687431161,0.011368690051618426,0.20207365071967381,0.2118660973309936,0.17273527404426536,0.20832179340760767,0.2120885920249174,0.16736923615355828,0.9652896568401744,0.013529628382424568,0.2604735774989082,0.013650750094105027,0.212,0.212,0.165,0.00437610925760828,-0.060241930186748505,0.013543848879635334,0.010997329838573933,0.020398050546646118,-0.01359657384455204,0.0018382915295660496,0.15970729291439056
235,4.7,0.22067827566862006,-1.2325541778385325,1.0595161179483241,-0.8626328946111118,-1.438185381526177,0.15995559663990674,0.011647706465410445,0.20215319646580227,0.21177581156465367,0.1727207859017208,0.20840725448767677,0.2120560966185422,0.16734370932685405,0.9652844770138201,0.013478361243192918,0.2605159380393968,0.013253612405912333,0.212,0.212,0.165,0.004289981416709534,-0.09521880745887756,-0.007746018469333649,0.00514955772086978,0.023617910221219063,0.0005144401220604777,0.018190458416938782,0.07772870361804962
236,4.72,0.21974128043458788,-1.2325658860305875,1.0594830426134603,-0.8624784586115319,-1.4383143890121495,0.1604596268293234,0.011944060803711284,0.2023035754265799,0.21157980994963557,0.1727264313721636,0.20857073409063304,0.21185103893954713,0.16734522104254115,0.9652723869187533,0.013524277092664188,0.2605917986213797,0.012578850208469872,0.212,0.212,0.165,0.004157176423133304,-0.16392460465431213,-0.027455275878310204,0.008718865923583508,0.026491355150938034,0.0002951212227344513,0.04140033572912216,-0.045269276946783066
237,4.74,0.21862518434678527,-1.2326712061090783,1.0594894665162464,-0.862261021793866,-1.4383678685333534,0.16112396658790368,0.012056855410729232,0.2024873207226564,0.21133071324047997,0.17275401329589568,0.20874746825208587,0.21161747802567396,0.16735951545275646,0.9652649820302792,0.013575320325985008,0.2606503401032976,0.011858555905597467,0.212,0.212,0.165,0.0040364091720027665,-0.05419541522860527,-0.027649059891700745,0.01050542388111353,0.02321852557361126,0.02485502138733864,0.05539983883500099,-0.07661952823400497
238,4.76,0.21778946447254582,-1.2328516273616417,1.0595182877438287,-0.8620031539799133,-1.438293217899487,0.16192985190682707,0.012077125159854943,0.20261290391508202,0.21113885903216362,0.1728018371519197,0.20884609587128208,0.21145471025961046,0.16738467431634185,0.9652608891729177,0.013582630978178646,0.2606930979990235,0.011226603426224386,0.212,0.212,0.165,0.003991381183141797,0.05981764569878578,-0.02507161535322666,0.006526615936309099,0.018858861178159714,0.03863762319087982,0.052472662180662155,-0.06044233217835426
239,4.78,0.21738741366766665,-1.2330673305964015,1.0595481413368704,-0.8617380089027082,-1.4381094451564427,0.1628233685518125,0.011981230780705902,0.20264159172294405,0.21105650052597386,0.1728643572962934,0.20885133820075216,0.2112564838975397,0.1674149792304887,0.9652568953784033,0.013608479821617907,0.2607279287138188,0.010718320297125732,0.212,0.212,0.165,0.004037203488103133,0.09461304545402527,-0.012600810267031193,0.0016947976546362042,0.007327953819185495,0.02955113723874092,0.04115164652466774,-0.03628901392221451
240,4.8,0.21747855798902896,-1.233241184705122,1.0595600715242925,-0.8615275558228209,-1.4378754353841623,0.16373243820457178,0.01149872461450162,0.2025790768481165,0.2110880310002341,0.17292372303003117,0.20877293262210725,0.21129066432667976,0.1674389098979736,0.965258066946144,0.013429415303469425,0.2607506566228854,0.010276676054705152,0.212,0.212,0.165,0.004106750838477766,0.11893148720264435,0.008326985873281956,-0.0023923011031001806,-0.010141363367438316,0.016987722367048264,0.024072706699371338,0.02199326455593109
241,4.82,0.21851387815305084,-1.2333345267835347,1.059518033476366,-0.8615523447817837,-1.4376082649539068,0.1644991925482337,0.01118918390898322,0.20239811886677014,0.21130635616651805,0.17296376945293224,0.20856850230643684,0.211623126742389,0.1674336811672,0.9652856445855732,0.01324445893836743,0.2606526510384866,0.010411732375174183,0.212,0.212,0.165,0.004223744061471472,0.26329052448272705,0.012881258502602577,-0.014655863866209984,-0.059257622808218,0.019505230709910393,-0.019139934331178665,0.21928201615810394
242,4.84,0.21970525917964842,-1.2334168247168167,1.059402549802832,-0.8617498449828204,-1.4373599825745471,0.16509082732898292,0.011134271577368533,0.20219260627617341,0.21161896833880242,0.17300049522050123,0.2083836229519375,0.21192531721559782,0.16744776943816825,0.9653268118343977,0.01317994149347487,0.2604958911784041,0.010598404362637126,0.212,0.212,0.165,0.0043675319912359865,0.03480881452560425,0.005506481975317001,-0.024026475846767426,-0.0520310252904892,-0.012947672046720982,-0.02659309096634388,0.21003447473049164
243,4.86,0.22046746593432515,-1.2334537167778896,1.0592310121694855,-0.861966015212229,-1.4372813396319264,0.16556360751003182,0.011141658579035808,0.20208406751914723,0.21184604596615245,0.173032675008035,0.20831350989677622,0.21211309651693333,0.16746774306056084,0.9653713159106833,0.013143972543364045,0.26033209618734665,0.010614051882108908,0.212,0.212,0.165,0.004437652072465284,-0.09941235184669495,0.01614614948630333,-0.014781885780394077,-0.006472428794950247,-0.048773568123579025,-0.014025738462805748,0.17891035974025726
244,4.88,0.22075053095521138,-1.2334039854205125,1.059070358472907,-0.8621213724462944,-1.4373796468964106,0.16597111542816675,0.0111493248509218,0.2020775389506766,0.21193073358995393,0.17304364392380223,0.20833516087747675,0.2121823503990344,0.16746300586830326,0.9654033291131666,0.013067783332877858,0.26022264195547534,0.010479589194783825,0.212,0.212,0.165,0.004419354632669935,-0.10463297367095947,0.023746307939291,0.0024462449364364147,0.014725394546985626,-0.04266095533967018,-0.003574626985937357,0.16390813887119293
245,4.9,0.22074478321448898,-1.233297183098859,1.0589674142640226,-0.8621954194672186,-1.4375470831601886,0.16634438357350945,0.011368706840117322,0.20211985369095592,0.21191721861293608,0.1730310201537509,0.2083862634112505,0.21209232302641312,0.1674262554316711,0.9654161792584036,0.012930671379961033,0.260191180859113,0.010244411496435495,0.212,0.212,0.165,0.004353657209035466,-0.060062166303396225,0.013017677702009678,0.011347626335918903,0.02009836956858635,-0.013364706188440323,0.0021515123080462217,0.15961602330207825
246,4.92,0.22038311312726475,-1.2332199201146494,1.058910180995954,-0.8621682698793709,-1.4376997002232894,0.16674536751875305,0.011647722966218004,0.20219763273546526,0.21182857827013862,0.17301639779208708,0.20847059768103052,0.2120612040502507,0.16740051781671575,0.9654116132012067,0.012880871419774564,0.26022600259480955,0.009845192798282184,0.212,0.212,0.165,0.004268830337842431,-0.09522103518247604,-0.008311138488352299,0.005623937118798494,0.02335633896291256,0.0006914323312230408,0.01850394904613495,0.07762768119573593
247,4.94,0.2194510420213474,-1.2332534526234407,1.0589032116860622,-0.862035213756412,-1.4378260590265357,0.16725854057283815,0.011944019529222591,0.20234624147234434,0.21163406246681749,0.17302210291808268,0.20863260711801063,0.2118573648687471,0.16740212031046545,0.9653990471717593,0.012928625711049635,0.2602949793196501,0.009168102206248425,0.212,0.212,0.165,0.004138823696207748,-0.1640559583902359,-0.02809351123869419,0.009322477504611015,0.026209818199276924,0.0004272869846317917,0.041709110140800476,-0.045445095747709274
248,4.96,0.21833939677237352,-1.233380666128455,1.0589359173267123,-0.8618383897003313,-1.4378772445506378,0.16793239386543032,0.012056716890892176,0.20252813782525309,0.21138622687665035,0.17304979470351545,0.2088076597624988,0.21162488838476554,0.1674165205174556,0.9653909532731871,0.012981117798475475,0.26034682093718076,0.008445753186722625,0.212,0.212,0.165,0.004021357522918949,-0.05418838560581207,-0.02819155901670456,0.011224036104977131,0.02287767082452774,0.02480812557041645,0.05572526529431343,-0.07672303915023804
249,4.98,0.21750801594371988,-1.233582497885121,1.058991306518639,-0.8616004487032736,-1.4378012159521028,0.16874809357557566,0.012076916437566709,0.20265171055085246,0.21119537728510285,0.17309760950117997,0.20890427538339368,0.21146302105656073,0.16744168986221006,0.965386357232199,0.012989080617454307,0.26038325366004716,0.0078119311354025375,0.212,0.212,0.165,0.003979159040649017,0.059895146638154984,-0.02546945959329605,0.007270624861121178,0.018521446734666824,0.03843913972377777,0.05278598517179489,-0.06042507290840149
250,5.0,0.21711014081948768,-1.2338187920224246,1.059047735427335,-0.8613545913287114,-1.4376170652146747,0.1696515444454902,0.01198102517606029,0.20267827502198466,0.2111137440884924,0.17315993363144327,0.20890646878978059,0.21126548834785697,0.16747227702044998,0.9653822075169949,0.013015604033514365,0.2604121150263775,0.007301904460042824,0.212,0.212,0.165,0.004027604298038775,0.09467128664255142,-0.0129102086648345,0.0023550353944301605,0.00698664179071784,0.029324259608983994,0.041422486305236816,-0.036200571805238724
251,5.0200000000000005,0.21720534767689148,-1.2340120471645675,1.0590857486003575,-0.8611630245086062,-1.43738351734826,0.17057051705079915,0.01149861099588213,0.2026136528451215,0.21114577915350183,0.17321891047810145,0.208825847442694,0.2113000459499898,0.16749595691926608,0.9653832099212726,0.012834202285246218,0.260429479493244,0.006857657375335941,0.212,0.212,0.165,0.00409816801412656,0.11900170147418976,0.00813484936952591,-0.0018675144528970122,-0.010547897778451443,0.016786472871899605,0.02430797554552555,0.02209564670920372
252,5.04,0.21824514646731707,-1.2341227217891666,1.059068749190088,-0.8612068208105028,-1.4371177827194872,0.17134710405680129,0.011189160604847403,0.20243076546553668,0.2113645135273538,0.1732582963513952,0.20861995875494294,0.21163289789093362,0.16748998814681482,0.9654127325754696,0.0126474241097733,0.260325602561685,0.006991358626776089,0.212,0.212,0.165,0.004214200250112243,0.26349806785583496,0.012959685176610947,-0.014273833483457565,-0.059778843075037,0.019239552319049835,-0.018911106511950493,0.21936099231243134
253,5.0600000000000005,0.21944052829625693,-1.2342208739792888,1.0589766721727898,-0.8614232419140343,-1.4368711250637947,0.17194812529583836,0.011134282772692105,0.2022236956266673,0.2116774548898531,0.17329423992847565,0.20843380278056695,0.21193529255665342,0.16750346303191244,0.9654558940296244,0.012581740193722673,0.2601636263214167,0.007176631274245588,0.212,0.212,0.165,0.0043576687360638855,0.034796565771102905,0.005435010883957148,-0.02386230044066906,-0.05249753221869469,-0.013005453161895275,-0.026475325226783752,0.21008001267910004
254,5.08,0.2202063585784231,-1.234273028253593,1.0588267278095405,-0.8616580342560641,-1.436793432557535,0.17242983062494732,0.011141675884606773,0.20211400133034713,0.21190493289103973,0.17332576536454494,0.20836294397158772,0.2121232573121922,0.16752292540118285,0.965501831705258,0.012545550498409504,0.2599944646960535,0.007190303463437246,0.212,0.212,0.165,0.004428151024835594,-0.09938176721334457,0.015871666371822357,-0.014692318625748158,-0.006863462273031473,-0.048602163791656494,-0.013909592293202877,0.1789163202047348
255,5.1000000000000005,0.22049309368308964,-1.2342385822452475,1.058686162975522,-0.8618315040885323,-1.4368916933018896,0.17284605030764746,0.011149341510153971,0.2021065440859734,0.21199026935146645,0.17333633173585622,0.2083841133994025,0.212192876650266,0.16751785973799882,0.9655348767291559,0.012469674210412023,0.2598791224217715,0.007053422856307808,0.212,0.212,0.165,0.0044103803657772915,-0.10451241582632065,0.023342153057456017,0.0025926032103598118,0.014406093396246433,-0.042413461953401566,-0.003398721106350422,0.16385522484779358
256,5.12,0.22049112359545775,-1.234147232804748,1.0586023793923027,-0.8619228981837334,-1.4370583098816472,0.1732280963516203,0.011368722428518671,0.2021479649971012,0.21197763824917615,0.17332353762113628,0.20843411424366512,0.21210339727317473,0.16748122421634892,0.9655484254533077,0.012332770843844458,0.25984166397127123,0.006815462757074918,0.212,0.212,0.165,0.00434542355071726,-0.05994695425033569,0.012600863352417946,0.011626478284597397,0.019860202446579933,-0.013175539672374725,0.002394698094576597,0.1595376580953598
257,5.14,0.22013279178676978,-1.2340857477034504,1.0585639349300782,-0.8619121444000165,-1.4372094887803173,0.17363802938519,0.011647739227721145,0.2022247885525147,0.21188994774196518,0.17330892431896547,0.2085180937504682,0.21207293755560272,0.16745536616523538,0.9655439532519766,0.012283762144368498,0.2598708439906348,0.00641310920853994,0.212,0.212,0.165,0.004261198660345288,-0.09525438398122787,-0.008771385997533798,0.006020369008183479,0.023175623267889023,0.0008618120918981731,0.01877058483660221,0.07753291726112366
258,5.16,0.21920319470036959,-1.2341356253824172,1.0585759239238424,-0.861794608514019,-1.4373339204178108,0.17416034534477037,0.011943975283477501,0.202372367977314,0.21169628690500353,0.17331477866775208,0.20867932817528748,0.21186967055336361,0.16745709755641328,0.9655303710209514,0.01233283692361395,0.25993487799400783,0.005732623465741935,0.212,0.212,0.165,0.0041329378816807975,-0.1642007827758789,-0.02862866222858429,0.009847532026469707,0.02602287568151951,0.0005826613050885499,0.04198368638753891,-0.0456286258995533
