step,time,q0,q1,q2,q3,q4,q5,current0,current1,current2,current3,current4,current5,ctrl_output0,ctrl_output1,ctrl_output2,ctrl_output3,ctrl_output4,ctrl_output5,tcp_force0,tcp_force1,tcp_force2,tcp_force3,tcp_force4,tcp_force5,ctrl_pre_alpha0,ctrl_pre_alpha1,ctrl_pre_alpha2,ctrl_pre_alpha3,ctrl_pre_alpha4,ctrl_pre_alpha5,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,obs_q0,obs_q1,obs_q2,obs_q3,obs_q4,obs_q5,action0,action1,action2,action3,action4,action5,action6,gripper_norm,gripper_ctrl,finger_pos_est,gripper_obs,gripper_fb_pos,gripper_fb_pct,tcp_x,tcp_y,tcp_z,box_x,box_y,box_z,target_x,target_y,target_z,box_to_target_dist,recv_time_s,mocap_time_s,obs_time_s,policy_time_s,ctrl_time_s,send_time_s,compute_time_s,sleep_time_s,loop_dt_true_s,loop_hz_true,overrun_count
330,6.720648438000353,-0.0573042074786585,-1.197745756512024,1.370108429585592,-1.7765160999693812,-1.6117456595050257,0.10262688249349594,-0.22596140205860138,-1.1200063228607178,-1.4514875411987305,-0.6699977517127991,-0.17523644864559174,-0.16947297751903534,-0.11482978612184525,-1.5628108978271484,-1.8761036396026611,-1.0105167627334595,-0.05566558614373207,-0.14953087270259857,-0.03367114430217545,-0.23988392581526324,-0.07784765996229438,0.05164238279036195,0.051473018763509584,-0.020700597051662148,-0.058297344,-1.184743,1.3553458,-1.7847283,-1.6130083,0.09615848,-0.058297344,-1.184743,1.3553458,-1.7847283,-1.6130083,0.09615848,-0.05730420723557472,-1.1977458000183105,1.3701084852218628,-1.776516079902649,-1.6117457151412964,0.10262688249349594,-0.02482841,0.32506886,-0.3690647,-0.20530474,-0.03156427,-0.16170998,0.011999857,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.397353290673979,0.09869602729885706,0.10829452689471694,0.4198072293613373,0.0850155729845273,0.04316782689614035,0.3,-0.2,0.3,0.4019333516367411,6.372100324369967e-05,9.890901856124401e-05,0.00013831100659444928,0.00032326101791113615,0.0002393769973423332,0.00014150500646792352,0.001505485997768119,0.018326355988392606,0.019831841986160725,50.42395964519236,1
331,6.740625803999137,-0.057384792958394826,-1.1964485210231324,1.3687346617328089,-1.7773152790465296,-1.6118415037738245,0.10203297436237335,-0.2249470055103302,-1.1670738458633423,-1.4845525026321411,-0.6640315055847168,-0.18584133684635162,-0.17602196335792542,-0.11254244297742844,-1.5657179355621338,-1.8767989873886108,-1.011447787284851,-0.05582224950194359,-0.14946392178535461,-0.02569937826633544,-0.3327420148993886,-0.1921813257586097,0.0480220032572011,0.05153846540515094,-0.022506475031712263,-0.05839278,-1.1835692,1.3540162,-1.7854747,-1.6131289,0.095527984,-0.05839278,-1.1835692,1.3540162,-1.7854747,-1.6131289,0.095527984,-0.05738479271531105,-1.196448564529419,1.3687347173690796,-1.7773152589797974,-1.6118415594100952,0.10203297436237335,-0.02519972,0.32198521,-0.36796212,-0.2039851,-0.03218409,-0.16262467,0.00956354,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.3978614551634099,0.09861252212948554,0.10827732639247273,0.41977620154819634,0.0849802985563862,0.04318803971285448,0.3,-0.2,0.3,0.40188617410273014,6.237000343389809e-05,0.00010198401287198067,0.00013690997730009258,0.0004611229815054685,0.00023380297352559865,0.0001274379901587963,0.0015522349858656526,0.018212794995633885,0.019765029981499538,50.59440845452903,1
332,6.760609500022838,-0.05746490160097295,-1.195280299787857,1.3674314657794397,-1.778027673760885,-1.6119492689715784,0.10147729516029358,-0.2071884125471115,-1.1811187267303467,-1.4739922285079956,-0.6731969118118286,-0.17181384563446045,-0.17136695981025696,-0.11059257388114929,-1.568282961845398,-1.877351999282837,-1.0123405456542969,-0.05535975843667984,-0.14939247071743011,0.06938436052092364,-0.3493852997220867,-0.44013687742584007,0.0468931934399326,0.05090595537181359,-0.022487116910908767,-0.058466766,-1.1825188,1.3527435,-1.7861344,-1.6132333,0.09495226,-0.058466766,-1.1825188,1.3527435,-1.7861344,-1.6132333,0.09495226,-0.057464901357889175,-1.1952803134918213,1.3674315214157104,-1.7780276536941528,-1.6119493246078491,0.10147729516029358,-0.025046634,0.3190365,-0.3672006,-0.20266819,-0.032098833,-0.16312584,0.0077094533,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.3983354715339304,0.09852825757366046,0.10828117585931893,0.4197803265850063,0.0849735734198362,0.043202313078433474,0.3,-0.2,0.3,0.40187351387976794,8.399900980293751e-05,7.595098577439785e-05,0.00012037402484565973,0.00032688298961147666,0.00024006800958886743,0.00011829199502244592,0.0013583590043708682,0.018450931005645543,0.01980929001001641,50.481365030970714,1
333,6.780608608009061,-0.05758840242494756,-1.194086269741394,1.3661664167987269,-1.7788001499571742,-1.6120732466327112,0.10089883953332901,-0.2050270289182663,-1.1882599592208862,-1.4480435848236084,-0.6495466232299805,-0.17850364744663239,-0.17452329397201538,-0.10906080156564713,-1.570194959640503,-1.8777883052825928,-1.0132625102996826,-0.054686810821294785,-0.14930106699466705,0.10161889704801112,-0.2900640070739399,-0.17490985042321694,0.047971789071440014,0.05788679320097026,-0.02168521082977375,-0.05854712,-1.1814833,1.3514833,-1.7868375,-1.613334,0.094347015,-0.05854712,-1.1814833,1.3514833,-1.7868375,-1.613334,0.094347015,-0.057588402181863785,-1.1940863132476807,1.3661664724349976,-1.778800129890442,-1.612073302268982,0.10089883953332901,-0.023967924,0.31507683,-0.3670784,-0.20093362,-0.031517394,-0.16379568,0.0057463157,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.3988159147307003,0.09842263972125995,0.10826898226356993,0.41974497627257085,0.0849932746832981,0.043225552399179495,0.3,-0.2,0.3,0.40186210055647775,3.41380073223263e-05,4.241001443006098e-05,9.851899812929332e-05,0.00020544699509628117,9.12690011318773e-05,6.938501610420644e-05,0.0007169019954744726,0.019192681997083127,0.0199095839925576,50.227066541109544,1
334,6.8006071020208765,-0.057680908833638966,-1.1928997200778504,1.364800755177633,-1.7795950374998988,-1.6122096220599573,0.1002846509218216,-0.2169513702392578,-1.2235260009765625,-1.4561309814453125,-0.6356388926506042,-0.17015589773654938,-0.18398800492286682,-0.1078941598534584,-1.5718343257904053,-1.8781085014343262,-1.0141563415527344,-0.05396360903978348,-0.149203360080719,0.0852632844303869,-0.11796404282992111,-0.140104408743435,0.049640695406085136,0.04993066234720755,-0.022332786438986178,-0.05864626,-1.1804005,1.3501582,-1.7875818,-1.6134657,0.09372494,-0.05864626,-1.1804005,1.3501582,-1.7875818,-1.6134657,0.09372494,-0.05768090859055519,-1.1928997039794922,1.3648008108139038,-1.7795950174331665,-1.612209677696228,0.1002846509218216,-0.024133822,0.3124791,-0.366065,-0.19966912,-0.03139926,-0.16399263,0.004040926,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.39932564502290857,0.09832446994434915,0.10829227612576331,0.4197945830664521,0.08496458534524605,0.04323223272225552,0.3,-0.2,0.3,0.4018522717492933,3.567998646758497e-05,4.482499207369983e-05,6.885998300276697e-05,0.00018995499704033136,8.176598930731416e-05,7.603701669722795e-05,0.0006816099921707064,0.01922031701542437,0.019901927007595077,50.246390694648554,1
335,6.820613679999951,-0.05776817003359014,-1.1917336148074646,1.3634098211871546,-1.7803074322142542,-1.6123250166522425,0.09971342980861664,-0.21492432057857513,-1.1918526887893677,-1.4435083866119385,-0.6467804908752441,-0.18968859314918518,-0.18270206451416016,-0.1070307269692421,-1.5732507705688477,-1.8783988952636719,-1.0150282382965088,-0.05325080454349518,-0.14910683035850525,0.05141995818121098,-0.26380464436067985,-0.1068466190633304,0.05118548835932122,0.054625938531388,-0.02401179816665086,-0.058709472,-1.1793413,1.3488321,-1.7882302,-1.6135507,0.09313441,-0.058709472,-1.1793413,1.3488321,-1.7882302,-1.6135507,0.09313441,-0.05776816979050636,-1.1917335987091064,1.3634098768234253,-1.780307412147522,-1.6123250722885132,0.09971342980861664,-0.023532592,0.30980584,-0.36444306,-0.19806932,-0.030639645,-0.16447547,0.002638833,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.39982339338980943,0.09823394601957422,0.10832323194765878,0.4197908096036388,0.08498256211697967,0.04316580117397724,0.3,-0.2,0.3,0.4019063441012796,5.514000076800585e-05,6.754300557076931e-05,6.217299960553646e-05,0.00018148700473830104,8.594599785283208e-05,7.318801362998784e-05,0.0007383310003206134,0.01915138997719623,0.019889720977516845,50.27722616774718,1
336,6.840622320014518,-0.05787259737123662,-1.1905523997596283,1.3620870749102991,-1.7810360393919886,-1.6124327818499964,0.0991421565413475,-0.20485588908195496,-1.1576364040374756,-1.3958098888397217,-0.6427977681159973,-0.18234160542488098,-0.17910850048065186,-0.10542798787355423,-1.5757853984832764,-1.8788979053497314,-1.015832781791687,-0.052198413759469986,-0.14910539984703064,0.02147931175800917,-0.2953393132141194,-0.2732388803883092,0.04528925128011085,0.057313514496075184,-0.024298671674892323,-0.058791697,-1.1783141,1.3475254,-1.788893,-1.6136519,0.092531726,-0.058791697,-1.1783141,1.3475254,-1.788893,-1.6136519,0.092531726,-0.05787259712815285,-1.1905523538589478,1.3620871305465698,-1.7810360193252563,-1.612432837486267,0.0991421565413475,-0.022977455,0.3059577,-0.3640452,-0.19642422,-0.030474443,-0.16526084,0.00029338896,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.4003074281280277,0.0981391662961176,0.1083288985246963,0.4197379622754259,0.08498193278350805,0.04322720904714176,0.3,-0.2,0.3,0.401850908624586,3.750299219973385e-05,6.446999032050371e-05,6.892898818477988e-05,0.0002042239939328283,9.519100422039628e-05,6.0238002333790064e-05,0.0007407109951600432,0.019154753012117,0.01989546400727704,50.26271313070337,1
337,6.860629461007193,-0.05796415010561162,-1.1894052487662812,1.3607648054706019,-1.7817560635008753,-1.6125529448138636,0.09855543076992035,-0.22484910488128662,-1.1486824750900269,-1.412966251373291,-0.6618913412094116,-0.17899349331855774,-0.17063376307487488,-0.10320926457643509,-1.577984094619751,-1.879323124885559,-1.0166419744491577,-0.05080863833427429,-0.14908652007579803,0.26267440583204266,-0.23935383766123083,-0.29966369430862727,0.05063587841273741,0.05020481445846269,-0.025329758282180384,-0.058874704,-1.1772844,1.3462392,-1.7895566,-1.6137611,0.091928795,-0.058874704,-1.1772844,1.3462392,-1.7895566,-1.6137611,0.091928795,-0.05796414986252785,-1.1894052028656006,1.3607648611068726,-1.781756043434143,-1.6125530004501343,0.09855543076992035,-0.022763813,0.30302066,-0.363142,-0.1950138,-0.030203031,-0.16566592,-0.0015183898,1.0,0.0499392651533708,0.025,0.05000000074505806,0.00264705,10.5882,0.4007891629336249,0.09804656349533068,0.10834703363343151,0.41974603715734693,0.08497013080401046,0.04323360012007321,0.3,-0.2,0.3,0.4018408614588823,6.290798773989081e-05,7.336700218729675e-05,0.00010501799988560379,0.0002943580038845539,0.00015854800585657358,0.00012844399316236377,0.0011759549961425364,0.01866774700465612,0.019843702000798658,50.393822682872006,1
338,6.8806254920200445,-0.05801278749574834,-1.1882665616324921,1.3594492117511194,-1.7825128040709437,-1.612668816243307,0.09794127941131592,-0.2273273468017578,-1.1906532049179077,-1.4324367046356201,-0.6304190754890442,-0.167210191488266,-0.1649993509054184,-0.10097657889127731,-1.5797674655914307,-1.8796972036361694,-1.0175602436065674,-0.049501288682222366,-0.14901971817016602,-0.03365826153809233,-0.2942419698390043,-0.06193340839636129,0.04953577096810589,0.061139527470584154,-0.026432157388184656,-0.058930527,-1.1762272,1.3449883,-1.7902651,-1.6138637,0.091308214,-0.058930527,-1.1762272,1.3449883,-1.7902651,-1.6138637,0.091308214,-0.058012787252664566,-1.1882665157318115,1.3594492673873901,-1.7825127840042114,-1.6126688718795776,0.09794127941131592,-0.022943467,0.3009837,-0.3615223,-0.19380853,-0.029871816,-0.16582659,-0.0028849607,1.0,0.04982386672403664,0.025,0.05000000074505806,0.00264705,10.5882,0.40127365831056044,0.09797170731550595,0.10836980450598155,0.4197884311448827,0.08496162900931076,0.0431656551610938,0.3,-0.2,0.3,0.4018908855629295,9.57160082180053e-05,9.700001101009548e-05,0.00012482897727750242,0.00032580900005996227,0.0002866429858841002,0.00011817002086900175,0.0014088840107433498,0.01843343599466607,0.01984232000540942,50.3973325562424,1
339,6.900623412017012,-0.05813151994814092,-1.1871009033969422,1.3581541220294397,-1.783252855340475,-1.6127684752093714,0.09735815227031708,-0.22712767124176025,-1.162687063217163,-1.451215147972107,-0.6444200277328491,-0.19420185685157776,-0.160218745470047,-0.09894043207168579,-1.581307291984558,-1.879984974861145,-1.0184147357940674,-0.048320114612579346,-0.1489383578300476,-0.1447192716828421,-0.27739261117913483,-0.3441466085692098,0.04860712710973296,0.06299225843043825,-0.023730778996983403,-0.05899464,-1.1752506,1.3436747,-1.7909266,-1.6139382,0.090698846,-0.05899464,-1.1752506,1.3436747,-1.7909266,-1.6139382,0.090698846,-0.058131519705057144,-1.187100887298584,1.3581541776657104,-1.7832528352737427,-1.612768530845642,0.09735815227031708,-0.021577992,0.29625574,-0.3619882,-0.19184488,-0.029241998,-0.16648258,-0.0052383654,1.0,0.049614332108758395,0.025,0.05000000074505806,0.00264705,10.5882,0.40175444509222813,0.09787310552383202,0.10837384847756765,0.41973071699588915,0.08500034076781715,0.04326255699321443,0.3,-0.2,0.3,0.40183921963518404,5.682100891135633e-05,7.370699313469231e-05,0.00010158700752072036,0.0003484279732219875,0.00018793001072481275,0.0001329910010099411,0.0012414130032993853,0.018594082008348778,0.019835495011648163,50.414673261885405,1
340,6.920619700016687,-0.05822450319399053,-1.1860284966281434,1.3568394819842737,-1.7839414081969203,-1.612896744404928,0.09677140414714813,-0.22644910216331482,-1.1696977615356445,-1.4422779083251953,-0.6518157124519348,-0.18776169419288635,-0.16417548060417175,-0.09719621390104294,-1.5826798677444458,-1.8802902698516846,-1.0193164348602295,-0.047321148216724396,-0.14884305000305176,-0.037740740757756325,-0.23005409979707156,-0.34505331013758833,0.04538454683767238,0.06332335266606659,-0.023466937491191085,-0.05909798,-1.1742773,1.3424122,-1.7915643,-1.6140622,0.09009909,-0.05909798,-1.1742773,1.3424122,-1.7915643,-1.6140622,0.09009909,-0.058224502950906754,-1.1860284805297852,1.3568395376205444,-1.783941388130188,-1.6128968000411987,0.09677140414714813,-0.021836916,0.29378054,-0.3606828,-0.19057487,-0.029134315,-0.16680789,-0.007096238,1.0,0.049330482590012256,0.025,0.05000000074505806,0.00264705,10.5882,0.4022294275753845,0.0977781483723803,0.10841602289076083,0.41974085062887684,0.08496064503179532,0.04328069227783255,0.3,-0.2,0.3,0.40180249930523304,6.0223013861104846e-05,0.00010417299927212298,0.00010939000640064478,0.00034174497704952955,0.00024013698566704988,0.00010794599074870348,0.0013892750139348209,0.018444168992573395,0.019833444006508216,50.4198867161879,1
341,6.940667488001054,-0.05828887621034795,-1.1848919850638886,1.3554962317096155,-1.7847010097899378,-1.613004509602682,0.09614496678113937,-0.18702034652233124,-1.2065690755844116,-1.4506694078445435,-0.6222345232963562,-0.1691472977399826,-0.1672554314136505,-0.09484849870204926,-1.585330843925476,-1.8806796073913574,-1.0199744701385498,-0.04591163247823715,-0.1487739086151123,-0.12145934378114638,-0.18695052838531284,-0.23493460118293968,0.05380100473866892,0.06839458033522426,-0.023398995467203018,-0.059145015,-1.1732472,1.3411262,-1.792263,-1.614139,0.08946222,-0.059145015,-1.1732472,1.3411262,-1.792263,-1.614139,0.08946222,-0.058288875967264175,-1.184891939163208,1.3554962873458862,-1.7847009897232056,-1.6130045652389526,0.09614496678113937,-0.021403458,0.29111782,-0.35925105,-0.18905164,-0.02835885,-0.1670686,-0.008532145,1.0,0.0489891967875883,0.025,0.05000000074505806,0.00264705,10.5882,0.4027231333433563,0.09769823526021712,0.10844800678822855,0.41974632792140965,0.0849808115776779,0.043219768569678324,0.3,-0.2,0.3,0.40185736056131216,0.00011047997395507991,7.492498843930662e-05,0.00010226198355667293,0.00030649700784124434,0.00016340499860234559,0.0001883799850475043,0.0013015629956498742,0.01857630899758078,0.019877871993230656,50.307195877936365,1
342,6.960669913998572,-0.058384243641988576,-1.1836967033198853,1.3541300932513636,-1.7854024372496546,-1.6131084601031702,0.0955619364976883,-0.21176594495773315,-1.1742819547653198,-1.4110255241394043,-0.6492511630058289,-0.17627650499343872,-0.16494734585285187,-0.09212224185466766,-1.5877087116241455,-1.8810611963272095,-1.0207533836364746,-0.04418112710118294,-0.1486842930316925,0.0010342213055729368,-0.12788729580870561,-0.23999177120496032,0.05128821599530686,0.05966728459198704,-0.025345190078685912,-0.059212286,-1.1721764,1.3398027,-1.7928991,-1.6142205,0.0888563,-0.059212286,-1.1721764,1.3398027,-1.7928991,-1.6142205,0.0888563,-0.0583842433989048,-1.1836967468261719,1.3541301488876343,-1.7854024171829224,-1.613108515739441,0.0955619364976883,-0.020701101,0.28800815,-0.35818443,-0.18741696,-0.027799051,-0.16764085,-0.010267923,1.0,0.04857847988139838,0.025,0.05000000074505806,0.00264705,10.5882,0.4032097669971211,0.09760725668281843,0.10845798579006571,0.41974693665327945,0.08498682246086237,0.04318112324802332,0.3,-0.2,0.3,0.40188649919726643,6.026501068845391e-05,7.108200225047767e-05,0.00010220299009233713,0.00030649101245217025,0.00023528101155534387,0.00012813700595870614,0.0012463799794204533,0.018599114991957322,0.019845494971377775,50.389269778468766,1
343,6.980618740024511,-0.058468166981832326,-1.1826398533633729,1.3527925650226038,-1.7860976658263148,-1.613220516835348,0.09497517347335815,-0.1945120394229889,-1.214010238647461,-1.4440001249313354,-0.6456915736198425,-0.16814324259757996,-0.16836123168468475,-0.08956403285264969,-1.5895026922225952,-1.8813323974609375,-1.02146577835083,-0.042380090802907944,-0.14859996736049652,0.21369709266532186,-0.2902528228383301,-0.37306487349566625,0.048714451239070984,0.06756725266999995,-0.02545836836944233,-0.05928898,-1.1712406,1.3384883,-1.7935375,-1.6143147,0.08826726,-0.05928898,-1.1712406,1.3384883,-1.7935375,-1.6143147,0.08826726,-0.05846816673874855,-1.1826398372650146,1.3527926206588745,-1.7860976457595825,-1.6132205724716187,0.09497517347335815,-0.02052033,0.28498283,-0.35760608,-0.18599756,-0.027352422,-0.1676979,-0.012107987,1.0,0.04809416040312499,0.025,0.05000000074505806,0.00264705,10.5882,0.40369182191200514,0.09751908415489127,0.10851358689045448,0.4197775992929919,0.08498212997153773,0.043249088126133234,0.3,-0.2,0.3,0.40184888130725643,5.29770040884614e-05,9.777199011296034e-05,0.00010414898861199617,0.0003551010158844292,0.0001874490117188543,0.00013812899123877287,0.0012915970000904053,0.018516980024287477,0.019808577024377882,50.483182046308876,1
344,7.000612080999417,-0.05852061906923467,-1.181580827837326,1.3515284697162073,-1.7867561779417933,-1.6133158842669886,0.09433688223361969,-0.22037456929683685,-1.2218348979949951,-1.4566494226455688,-0.6533849239349365,-0.18528346717357635,-0.18166494369506836,-0.08733005076646805,-1.5909491777420044,-1.881704330444336,-1.0224400758743286,-0.040799353271722794,-0.14848878979682922,-0.10740636946455924,-0.32984541108445337,-0.4561123706112892,0.044299114129592386,0.0689173543672337,-0.026160940005043837,-0.05934344,-1.1702673,1.337296,-1.794146,-1.6143912,0.08761761,-0.05934344,-1.1702673,1.337296,-1.794146,-1.6143912,0.08761761,-0.058520618826150894,-1.1815807819366455,1.351528525352478,-1.786756157875061,-1.6133159399032593,0.09433688223361969,-0.020570481,0.28283542,-0.3558122,-0.18474483,-0.026882354,-0.16798171,-0.013609985,1.0,0.04754976100753993,0.025,0.05000000074505806,0.00264705,10.5882,0.40414246461083425,0.09744917241514842,0.10854220156827621,0.4197626229768445,0.08497871199336716,0.04317441521253255,0.3,-0.2,0.3,0.40188970889979053,7.228899630717933e-05,7.25510180927813e-05,0.00010236000525765121,0.0003038560098502785,0.00015918898861855268,0.00010163401020690799,0.0011639409931376576,0.01866734799114056,0.019831288984278217,50.4253657335525,1
345,7.0206347510102205,-0.05862313905824834,-1.180531309252121,1.35022479692568,-1.7874704800047816,-1.61340839067568,0.0937415063381195,-0.21384668350219727,-1.190576195716858,-1.4166172742843628,-0.673429548740387,-0.1764158010482788,-0.16074135899543762,-0.08547485619783401,-1.5923696756362915,-1.8819717168807983,-1.0232805013656616,-0.03942333534359932,-0.14839226007461548,0.0035552681239458886,-0.2212579186818524,-0.2976768087370012,0.05334080911017628,0.06125803541222254,-0.028473511683517062,-0.059445117,-1.1693225,1.3360333,-1.7948042,-1.6144739,0.08701499,-0.059445117,-1.1693225,1.3360333,-1.7948042,-1.6144739,0.08701499,-0.058623138815164566,-1.1805312633514404,1.3502248525619507,-1.7874704599380493,-1.6134084463119507,0.0937415063381195,-0.020549487,0.28022042,-0.3547876,-0.18334478,-0.026636796,-0.16816293,-0.015464145,1.0,0.046931195217184724,0.025,0.05000000074505806,0.00264705,10.5882,0.4046218339004893,0.09735823533330801,0.10859194049714657,0.4197906491628417,0.08495429651090322,0.043209874391184955,0.3,-0.2,0.3,0.4018580897553913,5.2068004151806235e-05,7.044197991490364e-05,9.972398402169347e-05,0.00032985099824145436,0.00015739700756967068,0.0001002269855234772,0.0011667100188788027,0.01869338398682885,0.01986009400570765,50.35222893268315,1
346,7.040619100007461,-0.058695618306295216,-1.1794884663871308,1.3488662878619593,-1.7882143459715785,-1.6135199705706995,0.09315112233161926,-0.23049825429916382,-1.1810991764068604,-1.3991355895996094,-0.6277807950973511,-0.19230246543884277,-0.16148698329925537,-0.0838877484202385,-1.5942734479904175,-1.8823076486587524,-1.0241553783416748,-0.03812329098582268,-0.14834356307983398,-0.2260529742240619,-0.37603027182498133,-0.2701978759427857,0.0544192122052846,0.0717901894862293,-0.028537539915181508,-0.0595183,-1.1683724,1.3347359,-1.795492,-1.61456,0.08642006,-0.0595183,-1.1683724,1.3347359,-1.795492,-1.61456,0.08642006,-0.05869561806321144,-1.1794884204864502,1.34886634349823,-1.7882143259048462,-1.6135200262069702,0.09315112233161926,-0.020567032,0.27790034,-0.35326117,-0.18194318,-0.026000071,-0.16827665,-0.017060172,1.0,0.046248788344673816,0.025,0.05000000074505806,0.00264705,10.5882,0.40511965823347795,0.09727358658398698,0.1086641143829708,0.41982006521767784,0.08494278550360002,0.04320961707358191,0.3,-0.2,0.3,0.40185886174978663,5.797401536256075e-05,7.559297955594957e-05,0.0001128290023189038,0.0004387900116853416,0.00018479599384590983,0.00011451198952272534,0.001368989993352443,0.018348159006563947,0.01971714899991639,50.717271548956724,1
347,7.060626662016148,-0.05874854723085576,-1.1784426134875794,1.3475444952594202,-1.7889000378050746,-1.6136077086078089,0.0925597995519638,-0.22850754857063293,-1.1545320749282837,-1.411169409751892,-0.6382367610931396,-0.1979081928730011,-0.15963830053806305,-0.08266834914684296,-1.5960237979888916,-1.882630467414856,-1.0249948501586914,-0.03696697950363159,-0.14828304946422577,-0.20321293878281732,-0.3007764452030773,-0.27204992982551657,0.0518880138305826,0.07361235013869225,-0.028279764591326435,-0.059582695,-1.1673982,1.3335049,-1.796127,-1.6146318,0.08581159,-0.059582695,-1.1673982,1.3335049,-1.796127,-1.6146318,0.08581159,-0.05874854698777199,-1.1784425973892212,1.347544550895691,-1.7889000177383423,-1.6136077642440796,0.0925597995519638,-0.020853715,0.27611032,-0.35098964,-0.18067332,-0.02560145,-0.16870525,-0.018711437,1.0,0.04550033088307828,0.025,0.05000000074505806,0.00264705,10.5882,0.40559220263557577,0.097203829432106,0.10871802091135893,0.4198113318765318,0.08491915582037127,0.04314748501255429,0.3,-0.2,0.3,0.40187921073422633,0.00012028499622829258,7.612400804646313e-05,0.00010614399798214436,0.00030138998408801854,0.00016333497478626668,0.00013932801084592938,0.0012628879921976477,0.018566212005680427,0.019829099997878075,50.43093232204239,1
348,7.080627227027435,-0.05883628526796514,-1.1774342221072693,1.3462908903705042,-1.7895447216429652,-1.6137397925006312,0.09190956503152847,-0.20507657527923584,-1.177067518234253,-1.4560209512710571,-0.6758962869644165,-0.17774276435375214,-0.15478761494159698,-0.08179450780153275,-1.5975714921951294,-1.8829163312911987,-1.0258058309555054,-0.03592156618833542,-0.1482134461402893,0.04487194715623627,-0.28502222160212787,-0.11636411904249913,0.053377674252207755,0.0730005236229942,-0.027498859529214187,-0.059655633,-1.1665019,1.3322872,-1.7967168,-1.6147288,0.085163705,-0.059655633,-1.1665019,1.3322872,-1.7967168,-1.6147288,0.085163705,-0.05883628502488136,-1.1774342060089111,1.346290946006775,-1.789544701576233,-1.6137398481369019,0.09190956503152847,-0.020483684,0.273309,-0.3500944,-0.17930254,-0.024724625,-0.16864654,-0.020158568,1.0,0.04469398814719171,0.025,0.05000000074505806,0.00264705,10.5882,0.4060410927065754,0.09711095477270242,0.10876248280074066,0.41982171812034347,0.08492117960127867,0.04313464685724498,0.3,-0.2,0.3,0.4018919473309774,5.616099224425852e-05,7.362599717453122e-05,0.00010416001896373928,0.0002771840081550181,0.00016188900917768478,0.00011076399823650718,0.0011532939970493317,0.018687822011997923,0.019841116009047255,50.400390761488154,1
349,7.100627936015371,-0.05890399614442998,-1.176368163233139,1.3450005690204065,-1.7901879749693812,-1.6138389746295374,0.0913347452878952,-0.2135080248117447,-1.1816562414169312,-1.4748371839523315,-0.6797032952308655,-0.18448489904403687,-0.18913431465625763,-0.08118658512830734,-1.5989508628845215,-1.8832640647888184,-1.0267225503921509,-0.035053327679634094,-0.14812831580638885,-0.004747355873787124,-0.1856120467667126,-0.3091783307387674,0.05579345546106709,0.07553873340132475,-0.02850918790982234,-0.059698936,-1.1655322,1.3310498,-1.7973044,-1.6147879,0.08458085,-0.059698936,-1.1655322,1.3310498,-1.7973044,-1.6147879,0.08458085,-0.05890399590134621,-1.1763681173324585,1.3450006246566772,-1.790187954902649,-1.613839030265808,0.0913347452878952,-0.019873448,0.27089638,-0.3487712,-0.17791073,-0.023722248,-0.16884732,-0.021338915,1.0,0.043840431529097265,0.025,0.05000000074505806,0.00264705,10.5882,0.40649533734907295,0.0970335209197105,0.10879460724589896,0.4198485663902726,0.08493724485821422,0.043054900256846,0.3,-0.2,0.3,0.40196231368401636,6.483998731710017e-05,7.534801261499524e-05,0.00010482600191608071,0.00029906100826337934,0.00017569298506714404,0.0001422469795215875,0.0012210449785925448,0.01862013101344928,0.019841175992041826,50.40023839318263,1
350,7.120660296001006,-0.05897981325258428,-1.1753847163966675,1.343745533620016,-1.7908574543394984,-1.6139195601092737,0.09073615074157715,-0.19930048286914825,-1.165530800819397,-1.4551434516906738,-0.6645724773406982,-0.18456315994262695,-0.19711558520793915,-0.08077741414308548,-1.6002572774887085,-1.8836209774017334,-1.027654767036438,-0.03432696312665939,-0.14804010093212128,0.1472454975331422,-0.2399471306022049,-0.48856624532878423,0.05495233053992694,0.0660689100991403,-0.030177255382839198,-0.059780728,-1.1646465,1.3298537,-1.7979177,-1.6148604,0.08396911,-0.059780728,-1.1646465,1.3298537,-1.7979177,-1.6148604,0.08396911,-0.058979813009500504,-1.175384759902954,1.3437455892562866,-1.7908574342727661,-1.6139196157455444,0.09073615074157715,-0.020022858,0.26845577,-0.3472988,-0.17650832,-0.02352005,-0.169176,-0.02339782,1.0,0.04290451872628183,0.025,0.05000000074505806,0.00264705,10.5882,0.4069506246040872,0.09695712536990528,0.10885128390234158,0.41982968341781585,0.0849113974432947,0.0430836528219232,0.3,-0.2,0.3,0.4019199818807674,6.81309902574867e-05,7.457102765329182e-05,0.00010492498404346406,0.00029517197981476784,0.00016076199244707823,0.00017185197793878615,0.001322808995610103,0.018534206988988444,0.019857015984598547,50.360033993809424,1
